customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,HasInternetService
1766-GKNMI,Male,0.0,No,No,0.4027777777777778,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6631840796019901,2516.2,No,6247.11724137931,1,1
6942-LBFDP,Female,0.0,No,No,0.02777777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.022885572139303534,33.6,No,1209.5999999999995,0,0
1456-TWCGB,Male,0.0,No,No,0.05555555555555558,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0.30845771144278605,208.45,No,3752.099999999998,1,1
7133-VBDCG,Female,0.0,No,No,0.34722222222222227,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6129353233830844,2015.35,Yes,5804.207999999999,2,1
7596-ZYWBB,Female,0.0,No,No,0.9027777777777779,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,0.41144278606965173,3739.8,No,4142.547692307692,3,1
3014-WJKSM,Male,0.0,Yes,No,0.4027777777777778,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5676616915422885,2263.4,No,5619.475862068965,1,1
3347-YJZZE,Male,0.0,Yes,Yes,0.4027777777777778,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.6154228855721392,2211.8,No,5491.365517241379,4,1
1029-QFBEN,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.012935323383084674,19.55,Yes,1407.5999999999995,0,0
7929-DMBCV,Female,0.0,Yes,No,0.2777777777777778,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,0.6243781094527363,1683.7,No,6061.32,2,1
9661-JALZV,Female,0.0,No,No,0.8055555555555556,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.06417910447761194,1519.0,No,1885.655172413793,0,0
5433-KYGHE,Female,0.0,No,Yes,0.19444444444444448,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.6741293532338308,1164.05,No,5986.542857142856,2,1
4312-KFRXN,Male,0.0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.07114427860696515,1710.9,No,1710.9,0,0
5575-TPIZQ,Male,0.0,No,No,0.638888888888889,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.7054726368159203,4245.55,No,6645.208695652173,2,1
0114-IGABW,Female,0.0,Yes,No,0.9861111111111112,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.3980099502487562,4145.9,No,4204.292957746478,5,1
9944-AEXBM,Male,0.0,No,No,0.4444444444444445,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.6706467661691542,2664.3,No,5994.675,1,1
1853-ARAAQ,Female,0.0,No,No,0.36111111111111116,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.31940298507462683,1277.5,No,3537.692307692307,3,1
4697-LUPSU,Male,0.0,Yes,Yes,0.02777777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.01940298507462679,34.75,No,1250.9999999999995,0,0
8434-VGEQQ,Male,0.0,Yes,Yes,0.8472222222222223,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.022885572139303534,1305.95,No,1541.4491803278688,0,0
4952-YSOGZ,Female,0.0,Yes,Yes,0.05555555555555558,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6736318407960199,381.3,Yes,6863.399999999997,1,1
1589-AGTLK,Male,0.0,No,No,0.041666666666666685,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2696517412935323,141.5,Yes,3395.9999999999986,0,1
4950-HKQTE,Female,0.0,No,No,0.3055555555555556,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.07960199004975127,605.9,No,1982.9454545454544,0,0
6786-OBWQR,Female,0.0,Yes,Yes,0.06944444444444453,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6228855721393034,356.1,No,5127.839999999994,1,1
2753-JMMCV,Male,0.0,No,No,0.9027777777777779,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.5567164179104478,4805.65,No,5323.1815384615375,4,1
6439-GTPCA,Female,0.0,No,No,0.625,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.6865671641791045,3941.7,Yes,6306.719999999999,2,1
6621-YOBKI,Male,0.0,No,No,0.06944444444444453,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02089552238805975,92.75,No,1335.5999999999983,0,0
1216-JWVUX,Male,0.0,Yes,Yes,0.34722222222222227,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5696517412935322,1901.05,No,5475.023999999999,1,1
7564-GHCVB,Female,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.6049751243781094,5730.7,No,5730.7,1,1
1173-NOEYG,Female,0.0,Yes,No,0.37500000000000006,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.7154228855721393,2423.4,No,6462.4,2,1
7595-EHCDL,Male,0.0,Yes,Yes,0.4444444444444445,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.3218905472636816,1653.45,No,3720.2625,3,1
6647-ZEDXT,Female,0.0,No,No,0.4166666666666667,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0.9174129353233831,3327.05,No,7984.92,5,1
2521-NPUZR,Male,0.0,Yes,No,0.9722222222222223,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.8233830845771144,7085.5,No,7287.942857142856,5,1
4381-MHQDC,Female,0.0,No,No,0.6527777777777778,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,0.4651741293532338,2879.9,No,4411.761702127659,3,1
6923-JHPMP,Female,0.0,No,No,0.02777777777777779,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.618905472636816,137.1,No,4935.599999999998,2,1
5138-WVKYJ,Male,0.0,No,No,0.13888888888888895,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.799004975124378,1008.55,Yes,7261.559999999997,3,1
4018-PPNDW,Female,0.0,Yes,Yes,0.8472222222222223,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.05820895522388059,1551.6,No,1831.3967213114752,0,0
1635-FJFCC,Female,0.0,No,No,0.06944444444444453,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.2567164179104477,202.15,No,2910.9599999999964,0,1
6425-JWTDV,Male,0.0,Yes,No,0.6666666666666667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.009950248756218916,855.1,No,1282.6499999999999,0,0
8405-IGQFX,Female,0.0,No,No,0.875,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),0.7144278606965173,5817.0,No,6648.0,3,1
8224-IVVPA,Female,0.0,No,No,0.37500000000000006,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.3825870646766169,1652.95,No,4407.866666666666,2,1
9477-LGWQI,Male,0.0,Yes,Yes,0.9722222222222223,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.6159203980099502,5600.15,No,5760.154285714285,5,1
1410-RSCMR,Male,0.0,Yes,Yes,0.09722222222222221,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.5283582089552238,515.75,No,5304.857142857143,4,1
3115-CZMZD,Male,0.0,No,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.01990049751243783,0.0,No,0.0,0,0
0139-IVFJG,Female,0.0,Yes,No,0.02777777777777779,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0.717412935323383,190.5,No,6857.999999999997,3,1
5730-DBDSI,Male,0.0,No,No,0.9166666666666667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.014427860696517358,1253.8,No,1367.781818181818,0,0
0030-FNXPP,Female,0.0,No,No,0.041666666666666685,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.015920398009950265,57.2,No,1372.7999999999995,0,0
2189-WWOEW,Female,0.0,No,Yes,0.20833333333333337,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.673134328358209,1269.55,Yes,6093.839999999998,2,1
5684-FJVYR,Female,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.717412935323383,6563.4,No,6563.4,3,1
4013-GUXND,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02537313432835825,20.8,No,1497.5999999999995,0,0
1894-IGFSG,Female,0.0,No,No,0.3055555555555556,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.7064676616915422,1907.85,Yes,6243.8727272727265,2,1
7379-POKDZ,Male,0.0,Yes,No,0.041666666666666685,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.517910447761194,208.85,Yes,5012.399999999998,0,1
1266-NZYUI,Female,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.4835820895522387,4758.8,No,4758.8,3,1
7969-FFOWG,Male,0.0,Yes,Yes,0.9027777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.016417910447761197,1292.6,No,1431.8030769230766,0,0
4718-DHSMV,Female,0.0,No,No,0.1527777777777778,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.17462686567164176,363.15,No,2376.9818181818177,1,1
5175-WLYXL,Male,0.0,No,No,0.3055555555555556,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.6029850746268656,1600.25,No,5237.181818181818,1,1
7817-OMJNA,Male,0.0,No,No,0.19444444444444448,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.021393034825870627,275.7,No,1417.885714285714,0,0
8728-SKJLR,Male,0.0,No,No,0.5694444444444445,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.5572139303482586,3089.1,No,5424.760975609755,1,1
3137-NYQQI,Male,0.0,Yes,No,0.23611111111111116,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,0.46318407960199,1175.6,No,4979.0117647058805,3,1
7706-DZNKK,Male,0.0,No,No,0.1527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.02189054726368156,237.3,No,1553.2363636363636,0,0
0236-HFWSV,Male,0.0,No,No,0.20833333333333337,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7472636815920397,1444.65,Yes,6934.319999999999,2,1
3900-AQPHZ,Female,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.016417910447761197,19.9,Yes,1432.7999999999993,0,0
5842-POCOP,Female,0.0,Yes,No,0.06944444444444453,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0.7029850746268658,454.15,Yes,6539.759999999991,3,1
2037-XJFUP,Male,0.0,Yes,No,0.45833333333333337,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.771641791044776,3036.75,Yes,6625.636363636363,3,1
8823-RLPWL,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.9194029850746269,8065.65,No,8065.65,5,1
9505-SQFSW,Female,0.0,Yes,Yes,0.041666666666666685,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,0.21940298507462683,92.5,No,2219.999999999999,2,1
7314-OXENN,Male,0.0,No,No,0.02777777777777779,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.6343283582089552,184.65,Yes,6647.399999999997,1,1
3758-CKOQL,Female,0.0,Yes,No,0.8194444444444445,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0.8830845771144278,6152.3,No,7507.891525423728,5,1
0322-CHQRU,Male,0.0,No,No,0.02777777777777779,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.2696517412935323,89.5,Yes,3221.9999999999986,0,1
5676-CFLYY,Male,0.0,Yes,Yes,0.9861111111111112,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.5482587064676616,5154.5,No,5227.098591549296,4,1
7521-AFHAB,Female,0.0,Yes,Yes,0.06944444444444453,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2641791044776119,220.45,No,3174.479999999996,0,1
0285-INHLN,Male,0.0,Yes,Yes,0.37500000000000006,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.36318407960199,1510.3,No,4027.466666666666,2,1
4678-DVQEO,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.33781094527363187,52.2,Yes,3758.3999999999987,1,1
5125-CNDSP,Male,0.0,No,Yes,0.875,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.22238805970149256,2588.95,No,2958.7999999999997,3,1
4992-LTJNE,Male,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.3686567164179104,3983.6,No,3983.6,1,1
2202-OUTMO,Female,0.0,Yes,No,0.47222222222222227,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.42388059701492536,2003.6,No,4242.917647058823,2,1
0810-BDHAW,Female,0.0,Yes,Yes,0.33333333333333337,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,0.5985074626865672,1832.4,No,5497.2,4,1
0229-LFJAF,Male,0.0,No,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.5114427860696518,4908.25,No,4908.25,4,1
7131-ZQZNK,Female,0.0,Yes,Yes,0.8333333333333333,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.41393034825870645,3590.2,No,4308.24,5,1
3442-ZHHCC,Male,0.0,No,No,0.9444444444444444,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),0.5835820895522388,5023.0,No,5318.470588235295,4,1
5726-CVNYA,Female,0.0,Yes,Yes,0.11111111111111116,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.015920398009950265,146.6,No,1319.3999999999994,0,0
9871-ELEYA,Female,0.0,No,Yes,0.47222222222222227,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0.49154228855721394,2339.3,No,4953.8117647058825,4,1
4257-GAESD,Female,0.0,No,No,0.08333333333333343,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.2661691542288557,298.7,No,3584.399999999996,2,1
5173-WXOQV,Male,0.0,Yes,No,0.02777777777777779,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,0.4572139303482587,143.65,No,5171.399999999998,3,1
2040-OBMLJ,Male,0.0,No,No,0.4305555555555556,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),0.6313432835820896,2548.65,No,5919.445161290322,1,1
6286-ZHAOK,Female,0.0,Yes,Yes,0.2777777777777778,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.072636815920398,507.4,No,1826.6399999999999,0,0
3807-XHCJH,Female,0.0,Yes,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.017412935323383116,20.0,No,1439.9999999999993,0,0
3009-JWMPU,Male,0.0,No,No,0.8611111111111112,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.781094527363184,6125.4,Yes,7113.367741935483,3,1
1450-GALXR,Female,0.0,No,No,0.13888888888888895,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.7985074626865671,1058.25,Yes,7619.399999999997,3,1
8859-AXJZP,Male,0.0,Yes,Yes,0.5416666666666667,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.055223880597014996,903.8,No,1668.5538461538458,0,0
3174-AKMAS,Female,0.0,Yes,No,0.638888888888889,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0.4572139303482587,3009.5,No,4710.521739130434,3,1
3138-BKYAV,Male,0.0,No,No,0.08333333333333343,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6676616915422885,489.45,Yes,5873.399999999993,2,1
9926-PJHDQ,Female,0.0,Yes,Yes,1.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.5825870646766169,5468.45,No,5468.45,3,1
7382-DFJTU,Male,0.0,No,No,0.25,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),0.36766169154228856,1058.1,No,4232.4,2,1
2798-NYLMZ,Male,0.0,Yes,No,0.9861111111111112,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8985074626865671,7616.0,No,7723.267605633802,5,1
4289-DTDKW,Male,0.0,Yes,No,0.5555555555555556,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.82636815920398,4113.1,Yes,7403.58,3,1
1820-TQVEV,Male,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5104477611940298,69.55,Yes,5007.599999999998,0,1
2239-JALAW,Male,0.0,No,No,0.8055555555555556,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8457711442786069,6017.65,Yes,7470.186206896551,4,1
4853-RULSV,Male,0.0,No,No,0.9722222222222223,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8532338308457711,7250.15,Yes,7457.297142857142,4,1
8098-TDCBU,Female,0.0,Yes,No,0.5833333333333334,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.06965174129353235,1108.2,No,1899.7714285714285,0,0
3551-GAEGL,Male,0.0,Yes,Yes,0.47222222222222227,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),0.12089552238805967,938.65,No,1987.7294117647057,1,1
3196-NVXLZ,Female,0.0,No,No,0.34722222222222227,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.6601990049751243,2088.05,No,6013.584,1,1
6275-YDUVO,Female,0.0,No,No,0.02777777777777779,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0.6761194029850747,178.7,Yes,6433.199999999997,2,1
0036-IHMOT,Female,0.0,Yes,Yes,0.7638888888888888,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8502487562189054,5656.75,No,7405.200000000001,5,1
0115-TFERT,Male,0.0,Yes,No,0.29166666666666674,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.9248756218905472,2317.1,Yes,7944.342857142855,5,1
4178-EGMON,Male,0.0,Yes,No,0.9722222222222223,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),0.6940298507462686,5986.45,No,6157.491428571428,3,1
4220-TINQT,Female,0.0,Yes,No,0.8472222222222223,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8766169154228854,6751.35,No,7968.806557377049,4,1
5318-YKDPV,Male,0.0,Yes,Yes,0.5972222222222223,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6059701492537314,3566.6,No,5971.9813953488365,5,1
